1	9365199	10806984	7
1	44969183	46899501	28
1	54226262	56413117	34
1	61922365	63455089	39
1	76728135	79661198	48
1	108409665	110303931	67
1	148361253	151538881	75
1	154770403	156336133	78
1	162346721	165191702	82
1	184595513	186810023	94
1	242071602	244109499	130
2	14335308	16329735	142
2	26894985	28598777	149
2	30463711	31550450	152
2	40281483	43309590	159
2	53508452	54685226	168
2	54685226	56203345	169
2	60292000	62429044	173
2	64625913	65933444	175
2	73174848	75630086	181
2	159577082	161769733	229
2	167355970	169968236	235
2	175588929	177363636	239
2	201576284	202818637	252
2	209941529	212379518	257
2	222521176	224859419	264
2	225840004	228119842	266
3	11019665	13070799	286
3	38356116	40221298	305
3	47727212	49316972	311
3	49316972	51832015	312
3	51832015	54081390	313
3	69276762	70449028	324
3	120523055	121974097	352
3	124936642	126214943	355
3	141339097	143164628	364
3	153256571	154714218	372
3	185068255	186890344	391
4	74592390	77130707	450
4	79093979	80990297	452
4	99424067	100678360	465
4	100678360	103221356	466
4	103221356	105305294	467
4	141084631	143443265	492
5	11940	982252	522
5	33500180	35048970	544
5	38802410	40287729	547
5	67850860	71240456	563
5	80481471	82025648	569
5	108633934	110821144	586
5	153773088	155373505	612
6	19207487	21684065	646
6	30798168	31571218	656
6	31571218	32682664	657
6	33236497	35455756	659
6	43756169	45406563	665
6	50386145	52210476	669
6	52210476	53279102	670
6	129861031	130935454	717
6	130935454	132765669	718
6	132765669	134244243	719
6	153094496	154974120	731
6	158218719	160580497	734
7	31137289	33555768	768
7	55691584	57382638	783
7	69085364	71874885	789
7	73334602	76458564	791
7	76458564	78093859	792
7	90661784	92493752	799
7	101199253	103197510	806
7	128778386	130422414	822
7	150711505	152249806	837
7	156065250	157634597	841
8	7153079	9154694	853
8	22897057	24674718	866
8	31548360	32977218	873
8	59728100	62329099	888
8	85955619	87411709	903
9	4884926	6557589	942
9	33578334	34642243	962
9	65472190	72512711	966
9	101592859	104624437	986
9	129059665	130055510	1001
10	60523	751339	1011
10	751339	1523544	1012
10	26888684	29323236	1030
10	48760450	50840915	1042
10	57662146	58959528	1047
10	67549615	69900148	1054
10	73508512	75422550	1058
10	78706814	80876749	1060
10	97822357	100241302	1072
10	100241302	100668400	1073
10	123900545	125869346	1087
11	1213590	3665481	1097
11	9087317	10952027	1103
11	30141357	32276901	1116
11	47006137	49866050	1124
11	49866050	54695473	1125
11	55082657	58457495	1127
11	63804569	65898631	1131
11	68005825	69516130	1133
11	76797209	78355058	1138
11	78355058	80722373	1139
11	121175943	122591910	1169
12	2544786	3677037	1182
12	47714793	49001866	1209
12	55665837	57548860	1214
13	43101027	44901409	1278
13	71526791	73934089	1296
14	87635341	89497643	1367
14	99138532	101534307	1375
15	38530777	40384132	1392
15	40384132	41177514	1393
15	41177514	42776399	1394
15	44198049	46618787	1396
15	53069096	54508528	1401
15	55136269	56901773	1403
15	56901773	58441366	1404
15	61265836	63215222	1407
15	73628714	76398624	1414
15	76398624	78516053	1415
15	78516053	80860978	1416
15	84260468	86652905	1418
16	1207206	2764829	1431
16	20150571	22448904	1448
16	52035823	53382572	1457
16	71054028	72935150	1467
16	89041165	90292812	1483
17	16412342	18856320	1498
17	38877404	39899810	1507
17	39899810	41772087	1508
17	47517400	49898957	1512
17	59312755	61545589	1519
17	74375560	76263413	1526
17	77298636	78837588	1528
19	32746520	34262952	1601
19	36469295	37527033	1603
19	37527033	40170619	1604
20	32813441	34960446	1638
20	34960446	36909530	1639
20	56447959	58406572	1651
21	9411243	15950982	1656
21	32668642	34376999	1668
22	23712647	24984204	1685
22	29651799	31439918	1689
22	37570269	39307894	1694
22	39307894	40545797	1695
22	40545797	42690818	1696
22	42690818	43714200	1697
